vote_id,term,position,area,term_n,total_r,total_p
4624,第18屆,市民代表,臺東縣鄉鎮,18,215011,382979
4625,第18屆,市民代表,臺東縣鄉鎮,18,0,0
4626,第18屆,市民代表,臺東縣鄉鎮,18,25000,27300
4627,第18屆,市民代表,臺東縣鄉鎮,18,300000,564894
4628,第18屆,市民代表,臺東縣鄉鎮,18,110000,110000
4629,第18屆,市民代表,臺東縣鄉鎮,18,433001,515195
4630,第18屆,市民代表,臺東縣鄉鎮,18,26000,71040
4631,第18屆,里長,花蓮縣村,18,53800,53800
4632,第18屆,里長,花蓮縣村,18,0,0
4633,第18屆,里長,花蓮縣村,18,0,0
4634,第18屆,里長,花蓮縣村,18,42000,53810
4635,第18屆,里長,花蓮縣村,18,0,0
4636,第18屆,里長,花蓮縣村,18,0,80460
4637,第18屆,里長,花蓮縣村,18,400107,404255
4638,第18屆,里長,花蓮縣村,18,0,40983
4639,第18屆,里長,花蓮縣村,18,10000,10000
4640,第18屆,里長,花蓮縣村,18,0,0
4641,第18屆,市民代表,花蓮縣鄉鎮,18,0,13000
4642,第18屆,市民代表,花蓮縣鄉鎮,18,120000,174664
4643,第18屆,市民代表,花蓮縣鄉鎮,18,65080,170652
4644,第18屆,市民代表,花蓮縣鄉鎮,18,131778,284100
4645,第18屆,市民代表,花蓮縣鄉鎮,18,439300,689349
4646,第18屆,市民代表,花蓮縣鄉鎮,18,304900,341713
4647,第18屆,市民代表,花蓮縣鄉鎮,18,121100,152888
4648,第18屆,市民代表,花蓮縣鄉鎮,18,74000,73850
4649,第18屆,市民代表,花蓮縣鄉鎮,18,0,98551
4650,第18屆,市民代表,花蓮縣鄉鎮,18,50000,50000
4651,第18屆,市民代表,花蓮縣鄉鎮,18,0,305938
4652,第18屆,市民代表,花蓮縣鄉鎮,18,20000,158925
4653,第18屆,市民代表,花蓮縣鄉鎮,18,156000,156000
4654,第18屆,市民代表,花蓮縣鄉鎮,18,26000,383485
4655,第18屆,市民代表,花蓮縣鄉鎮,18,0,235827
4656,第18屆,市民代表,花蓮縣鄉鎮,18,590205,709698
4657,第18屆,市民代表,花蓮縣鄉鎮,18,0,17276
4658,第18屆,市民代表,花蓮縣鄉鎮,18,0,0
4659,第18屆,市民代表,花蓮縣鄉鎮,18,713011,752282
4660,第18屆,市民代表,花蓮縣鄉鎮,18,30030,30030
4661,第18屆,市民代表,花蓮縣鄉鎮,18,277600,311911
4662,第18屆,市民代表,花蓮縣鄉鎮,18,125000,213525
4663,第18屆,市民代表,花蓮縣鄉鎮,18,33000,39500
4664,第18屆,市民代表,花蓮縣鄉鎮,18,410000,417622
4665,第18屆,市民代表,花蓮縣鄉鎮,18,94200,106055
4666,第18屆,市民代表,花蓮縣鄉鎮,18,263600,299663
4667,第18屆,市民代表,花蓮縣鄉鎮,18,106800,109430
4668,第18屆,市民代表,花蓮縣鄉鎮,18,50002,95945
4669,第18屆,市民代表,花蓮縣鄉鎮,18,0,0
4670,第18屆,市民代表,花蓮縣鄉鎮,18,14900,27832
4671,第18屆,市民代表,花蓮縣鄉鎮,18,535890,599583
4672,第18屆,市民代表,花蓮縣鄉鎮,18,0,0
4673,第18屆,市民代表,花蓮縣鄉鎮,18,607047,646062
4674,第18屆,市民代表,花蓮縣鄉鎮,18,25000,46273
4675,第18屆,市民代表,花蓮縣鄉鎮,18,106000,106000
4676,第18屆,市民代表,花蓮縣鄉鎮,18,273016,385888
4677,第18屆,市民代表,花蓮縣鄉鎮,18,173001,178496
4678,第18屆,市民代表,花蓮縣鄉鎮,18,0,245264
4679,第18屆,里長,苗栗縣村,18,0,7000
4680,第18屆,里長,苗栗縣村,18,39200,48275
4681,第18屆,里長,苗栗縣村,18,0,0
4682,第18屆,里長,苗栗縣村,18,7500,37500
4683,第18屆,里長,苗栗縣村,18,0,86002
4684,第18屆,里長,苗栗縣村,18,0,146256
4685,第18屆,里長,苗栗縣村,18,0,0
4686,第18屆,里長,苗栗縣村,18,0,0
4687,第18屆,里長,苗栗縣村,18,0,0
4688,第18屆,里長,苗栗縣村,18,44480,142803
4689,第18屆,里長,苗栗縣村,18,0,17800
4690,第18屆,里長,苗栗縣村,18,0,6800
4691,第18屆,里長,苗栗縣村,18,38861,44910
4692,第18屆,里長,苗栗縣村,18,0,151130
4693,第18屆,市民代表,苗栗縣鄉鎮,18,26200,35000
4694,第18屆,市民代表,苗栗縣鄉鎮,18,0,0
4695,第18屆,市民代表,苗栗縣鄉鎮,18,0,5500
4696,第18屆,市民代表,苗栗縣鄉鎮,18,0,118400
4697,第18屆,市民代表,苗栗縣鄉鎮,18,0,0
4698,第18屆,市民代表,苗栗縣鄉鎮,18,0,81132
4699,第18屆,市民代表,苗栗縣鄉鎮,18,82990,109070
4700,第18屆,市民代表,苗栗縣鄉鎮,18,0,0
4701,第18屆,市民代表,苗栗縣鄉鎮,18,45130,117330
4702,第18屆,市民代表,苗栗縣鄉鎮,18,0,18646
4703,第18屆,市民代表,苗栗縣鄉鎮,18,0,0
4704,第18屆,市民代表,苗栗縣鄉鎮,18,0,49532
4705,第18屆,市民代表,苗栗縣鄉鎮,18,0,240608
4706,第18屆,市民代表,苗栗縣鄉鎮,18,110003,218600
4707,第18屆,市民代表,苗栗縣鄉鎮,18,0,12350
4708,第18屆,市民代表,苗栗縣鄉鎮,18,0,0
4709,第18屆,市民代表,苗栗縣鄉鎮,18,128000,128000
4710,第18屆,市民代表,苗栗縣鄉鎮,18,0,0
4711,第18屆,市民代表,苗栗縣鄉鎮,18,90552,235258
4712,第18屆,市民代表,苗栗縣鄉鎮,18,100000,113693
4713,第18屆,市民代表,苗栗縣鄉鎮,18,0,0
4714,第18屆,市民代表,苗栗縣鄉鎮,18,45910,576832
4715,第18屆,市民代表,苗栗縣鄉鎮,18,0,14500
4716,第18屆,市民代表,苗栗縣鄉鎮,18,50000,116316
4717,"","","",18,12040,73270
4718,第18屆,里長,雲林縣村,18,5400,5400
4719,第18屆,里長,雲林縣村,18,0,14236
4720,第18屆,里長,雲林縣村,18,0,18217
4721,第18屆,里長,雲林縣村,18,0,0
4722,第18屆,市民代表,雲林縣鄉鎮,18,0,25750
4723,第18屆,市民代表,雲林縣鄉鎮,18,35350,301721
4724,第18屆,市民代表,雲林縣鄉鎮,18,510000,573974
4725,第18屆,市民代表,雲林縣鄉鎮,18,0,227138
4726,第18屆,市民代表,雲林縣鄉鎮,18,110000,111770
4727,第18屆,市民代表,雲林縣鄉鎮,18,135600,375069
4728,第18屆,市民代表,雲林縣鄉鎮,18,300000,349828
4729,第18屆,市民代表,雲林縣鄉鎮,18,0,0
4730,第18屆,市民代表,雲林縣鄉鎮,18,20000,247341
4731,第18屆,市民代表,雲林縣鄉鎮,18,81002,147249
4732,第18屆,市民代表,雲林縣鄉鎮,18,26271,228618
4733,第18屆,市民代表,雲林縣鄉鎮,18,0,0
4734,第18屆,市民代表,雲林縣鄉鎮,18,0,0
4735,第18屆,市民代表,雲林縣鄉鎮,18,0,129830
4736,第18屆,里長,高雄縣村,18,0,0
4737,第18屆,里長,高雄縣村,18,0,0
4738,第18屆,里長,高雄縣村,18,0,0
4739,第18屆,里長,高雄縣村,18,36760,137350
4740,第18屆,里長,高雄縣村,18,0,37094
4741,第18屆,里長,高雄縣村,18,0,0
4742,第18屆,里長,高雄縣村,18,71515,71515
4743,第18屆,里長,高雄縣村,18,0,0
4744,第18屆,里長,高雄縣村,18,0,0
4745,第18屆,里長,高雄縣村,18,120000,157737
4746,第18屆,里長,高雄縣村,18,95000,145000
4747,第18屆,里長,高雄縣村,18,0,0
4748,"","","",18,148000,159266
4749,第18屆,市民代表,高雄縣鄉鎮,18,298400,557561
4750,第18屆,市民代表,高雄縣鄉鎮,18,50000,224632
4751,第18屆,市民代表,高雄縣鄉鎮,18,262502,348997
4752,第18屆,市民代表,高雄縣鄉鎮,18,125000,176994
4753,第18屆,市民代表,高雄縣鄉鎮,18,1560000,1579080
4754,第18屆,市民代表,高雄縣鄉鎮,18,25400,62440
4755,第18屆,市民代表,高雄縣鄉鎮,18,0,0
4756,第18屆,市民代表,高雄縣鄉鎮,18,149360,252446
4757,第18屆,市民代表,高雄縣鄉鎮,18,0,81963
4758,第18屆,市民代表,高雄縣鄉鎮,18,35000,92607
4759,第18屆,市民代表,高雄縣鄉鎮,18,0,0
4760,第18屆,市民代表,高雄縣鄉鎮,18,0,0
4761,第18屆,市民代表,高雄縣鄉鎮,18,100000,232319
4762,第18屆,市民代表,高雄縣鄉鎮,18,80900,148450
4763,第18屆,市民代表,高雄縣鄉鎮,18,0,0
4764,第18屆,市民代表,高雄縣鄉鎮,18,200000,359100
4765,第18屆,市民代表,高雄縣鄉鎮,18,0,126995
4766,第18屆,市民代表,高雄縣鄉鎮,18,0,0
4767,第18屆,市民代表,高雄縣鄉鎮,18,50000,263939
4768,第18屆,市民代表,高雄縣鄉鎮,18,0,247880
4769,第18屆,市民代表,高雄縣鄉鎮,18,100000,115385
4770,第18屆,市民代表,高雄縣鄉鎮,18,78000,116816
4771,第18屆,市民代表,高雄縣鄉鎮,18,90000,313553
4772,第18屆,市民代表,高雄縣鄉鎮,18,123500,255795
4773,第18屆,市民代表,高雄縣鄉鎮,18,190800,658892
4774,第18屆,市民代表,高雄縣鄉鎮,18,112950,211210
4775,第18屆,市民代表,高雄縣鄉鎮,18,0,0
4776,第18屆,市民代表,高雄縣鄉鎮,18,0,351159
4777,第18屆,市民代表,高雄縣鄉鎮,18,388403,574416
4778,第18屆,市民代表,高雄縣鄉鎮,18,216000,230675
4779,第18屆,市民代表,高雄縣鄉鎮,18,337830,600081
4780,第18屆,市民代表,高雄縣鄉鎮,18,0,51500
4781,第18屆,市民代表,高雄縣鄉鎮,18,12500,235264
4782,第18屆,市民代表,高雄縣鄉鎮,18,0,72690
4783,第18屆,市民代表,高雄縣鄉鎮,18,0,148580
4784,第18屆,市民代表,高雄縣鄉鎮,18,116000,204511
4785,第18屆,市民代表,高雄縣鄉鎮,18,143500,181383
4786,第18屆,市民代表,高雄縣鄉鎮,18,56000,182001
4787,第18屆,市民代表,高雄縣鄉鎮,18,380000,240999
4788,第18屆,市民代表,高雄縣鄉鎮,18,159440,237871
4789,第18屆,市民代表,高雄縣鄉鎮,18,0,20000
4790,第18屆,市民代表,高雄縣鄉鎮,18,60000,72685
4791,第18屆,市民代表,高雄縣鄉鎮,18,40000,55246
4792,第18屆,市民代表,高雄縣鄉鎮,18,200000,212000
4793,第18屆,市民代表,高雄縣鄉鎮,18,0,350285
4794,第1屆,市長,新北市,1,89672869,73322170
4795,第1屆,市長,新北市,1,144299782,146491212
4796,第1屆,市長,新北市,1,100,0
4797,第1屆,市議員,新北,1,1425641,3989870
4798,第1屆,市議員,新北,1,3127722,3291692
4799,第1屆,市議員,新北,1,1269086,2152969
4800,第1屆,市議員,新北,1,8762500,8832432
4801,第1屆,市議員,新北,1,26000,1112793
4802,第1屆,市議員,新北,1,0,0
4803,第1屆,市議員,新北,1,3620000,6979004
4804,第1屆,市議員,新北,1,6642093,6981555
4805,第1屆,市議員,新北,1,5534023,6117666
4806,第1屆,市議員,新北,1,2013100,2767660
4807,第1屆,市議員,新北,1,1331900,7763494
4808,第1屆,市議員,新北,1,665000,691952
4809,第1屆,市議員,新北,1,9858200,11620755
4810,第1屆,市議員,新北,1,4109891,4195500
4811,第1屆,市議員,新北,1,1277130,1364101
4812,第1屆,市議員,新北,1,1297900,1399515
4813,第1屆,市議員,新北,1,3509000,3050917
4814,第1屆,市議員,新北,1,249380,944753
4815,第1屆,市議員,新北,1,422500,422686
4816,第1屆,市議員,新北,1,2578506,3456380
4817,第1屆,市議員,新北,1,2739300,2886676
4818,第1屆,市議員,新北,1,4349500,6925478
4819,第1屆,市議員,新北,1,350005,6927179
4820,第1屆,市議員,新北,1,856000,1430395
4821,第1屆,市議員,新北,1,121600,746509
4822,第1屆,市議員,新北,1,0,0
4823,第1屆,市議員,新北,1,970000,1013624
4824,第1屆,市議員,新北,1,7546300,5711440
4825,第1屆,市議員,新北,1,4097455,4376986
4826,第1屆,市議員,新北,1,102000,102000
4827,第1屆,市議員,新北,1,786000,880082
4828,第1屆,市議員,新北,1,250800,286218
4829,第1屆,市議員,新北,1,500571,2844817
4830,第1屆,市議員,新北,1,0,201974
4831,第1屆,市議員,新北,1,2033500,2912116
4832,第1屆,市議員,新北,1,6798769,7126128
4833,第1屆,市議員,新北,1,2396931,2463690
4834,第1屆,市議員,新北,1,212000,340786
4835,第1屆,市議員,新北,1,2304475,5376589
4836,第1屆,市議員,新北,1,2143642,3251609
4837,第1屆,市議員,新北,1,0,0
4838,第1屆,市議員,新北,1,3778000,5018798
4839,第1屆,市議員,新北,1,919738,2972252
4840,第1屆,市議員,新北,1,173920,200000
4841,第1屆,市議員,新北,1,2989900,3587472
4842,第1屆,市議員,新北,1,1739973,3120741
4843,第1屆,市議員,新北,1,10569230,11878131
4844,第1屆,市議員,新北,1,2107000,2433178
4845,第1屆,市議員,新北,1,3992912,6747198
4846,第1屆,市議員,新北,1,0,0
4847,第1屆,市議員,新北,1,12000,12060
4848,第1屆,市議員,新北,1,3110000,4625877
4849,第1屆,市議員,新北,1,111868,228321
4850,第1屆,市議員,新北,1,130450,1476358
4851,第1屆,市議員,新北,1,1443455,1763886
4852,第1屆,市議員,新北,1,36980,60373
4853,第1屆,市議員,新北,1,3330655,5846746
4854,第1屆,市議員,新北,1,89300,289300
4855,第1屆,市議員,新北,1,2767902,2848655
4856,第1屆,市議員,新北,1,1681884,6322572
4857,第1屆,市議員,新北,1,0,0
4858,第1屆,市議員,新北,1,2000000,3700246
4859,第1屆,市議員,新北,1,754500,754500
4860,第1屆,市議員,新北,1,2283768,3614920
4861,第1屆,市議員,新北,1,2855208,3784391
4862,第1屆,市議員,新北,1,1618600,1756977
4863,第1屆,市議員,新北,1,240000,897605
4864,第1屆,市議員,新北,1,2041945,2142466
4865,第1屆,市議員,新北,1,2000,2000
4866,第1屆,市議員,新北,1,348500,6297239
4867,第1屆,市議員,新北,1,1020247,1141640
4868,第1屆,市議員,新北,1,600000,1321838
4869,第1屆,市議員,新北,1,3802764,5444291
4870,第1屆,市議員,新北,1,450000,486132
4871,第1屆,市議員,新北,1,2412587,2487413
4872,第1屆,市議員,新北,1,0,0
4873,第1屆,市議員,新北,1,379000,2581490
4874,第1屆,市議員,新北,1,4078400,4079706
4875,第1屆,市議員,新北,1,13270,1157210
4876,第1屆,市議員,新北,1,1310000,2114795
4877,第1屆,市議員,新北,1,10001,12000
4878,第1屆,市議員,新北,1,1156475,6916143
4879,第1屆,市議員,新北,1,205200,465524
4880,第1屆,市議員,新北,1,5624056,5774430
4881,第1屆,市議員,新北,1,8326800,9794699
4882,第1屆,市議員,新北,1,1682059,2519841
4883,第1屆,市議員,新北,1,1459000,1528609
4884,第1屆,市議員,新北,1,5225557,5299880
4885,第1屆,市議員,新北,1,0,0
4886,第1屆,市議員,新北,1,78000,365190
4887,第1屆,市議員,新北,1,5020500,5798516
4888,第1屆,市議員,新北,1,1343074,1510609
4889,第1屆,市議員,新北,1,1450900,2222695
4890,第1屆,市議員,新北,1,4598300,7171179
4891,第1屆,市議員,新北,1,2394855,2970787
4892,第1屆,市議員,新北,1,4440888,7807921
4893,第1屆,市議員,新北,1,1193450,6177494
4894,第1屆,市議員,新北,1,469000,791090
4895,第1屆,市議員,新北,1,2020700,4390732
4896,第1屆,市議員,新北,1,6151081,6518646
4897,第1屆,市議員,新北,1,359028,835300
4898,第1屆,市議員,新北,1,2664100,8728879
4899,第1屆,市議員,新北,1,2844100,3505796
4900,第1屆,市議員,新北,1,3532491,4343371
4901,第1屆,市議員,新北,1,4673821,4897559
4902,第1屆,市議員,新北,1,0,0
4903,第1屆,市議員,新北,1,5891400,8117051
4904,第1屆,市議員,新北,1,1013600,1067635
4905,第1屆,市議員,新北,1,569740,1487085
4906,第1屆,市議員,新北,1,1534374,2991172
4907,第1屆,市議員,新北,1,9887488,6611885
4908,第1屆,市議員,新北,1,2471795,4871159
4909,第1屆,市議員,新北,1,17600,17603
4910,第1屆,市議員,新北,1,2862600,4186637
4911,第1屆,市議員,新北,1,370600,764883
4912,第1屆,市議員,新北,1,17960975,13871000
4913,第1屆,市議員,新北,1,0,0
4914,第1屆,市議員,新北,1,4442900,6263578
4915,第1屆,市議員,新北,1,2542264,2542459
4916,第1屆,市議員,新北,1,8016100,8904759
4917,第1屆,市議員,新北,1,8050452,8696091
4918,第1屆,市議員,新北,1,95000,936578
4919,第1屆,市議員,新北,1,3918795,4077963
4920,第1屆,市議員,新北,1,0,200000
4921,第1屆,市議員,新北,1,4706100,8973904
4922,第1屆,市議員,新北,1,6027074,9508557
4923,第1屆,市議員,新北,1,800001,985881
4924,第1屆,市議員,新北,1,500000,504339
4925,第1屆,市議員,新北,1,270023,1092757
4926,第1屆,市議員,新北,1,2184100,2294242
4927,第1屆,市議員,新北,1,12000,259360
4928,第1屆,市議員,新北,1,2124138,6422620
4929,第1屆,市議員,新北,1,3000,1510517
4930,第1屆,市議員,新北,1,0,0
4931,第1屆,市議員,新北,1,2527015,2530654
4932,第1屆,市議員,新北,1,5381661,5513759
4933,第1屆,市議員,新北,1,2371000,3236386
4934,第1屆,市議員,新北,1,228000,914062
4935,第1屆,市議員,新北,1,294000,415624
4936,第1屆,市議員,新北,1,1211774,1423864
4937,第1屆,市議員,新北,1,0,0
4938,第1屆,市長,臺中市,1,70301678,70372915
4939,第1屆,市長,臺中市,1,87199101,88041289
4940,第1屆,市議員,臺中,1,5201673,6820729
4941,第1屆,市議員,臺中,1,7281844,5313645
4942,第1屆,市議員,臺中,1,1024230,2652615
4943,第1屆,市議員,臺中,1,2923650,6690556
4944,第1屆,市議員,臺中,1,5534972,5707728
4945,第1屆,市議員,臺中,1,100000,102100
4946,第1屆,市議員,臺中,1,1620000,1628598
4947,第1屆,市議員,臺中,1,3604076,4819245
4948,第1屆,市議員,臺中,1,5315648,5901722
4949,第1屆,市議員,臺中,1,130200,137039
4950,第1屆,市議員,臺中,1,1636668,3046313
4951,第1屆,市議員,臺中,1,1383000,1804151
4952,第1屆,市議員,臺中,1,1094227,1265193
4953,第1屆,市議員,臺中,1,728600,2511826
4954,第1屆,市議員,臺中,1,1063653,1064200
4955,第1屆,市議員,臺中,1,1784600,1804883
4956,第1屆,市議員,臺中,1,1763324,1774115
4957,第1屆,市議員,臺中,1,2467000,6038747
4958,第1屆,市議員,臺中,1,443000,581255
4959,第1屆,市議員,臺中,1,396000,396000
4960,第1屆,市議員,臺中,1,3057990,3060671
4961,第1屆,市議員,臺中,1,24000,24000
4962,第1屆,市議員,臺中,1,3194700,3316109
4963,第1屆,市議員,臺中,1,286339,289087
4964,第1屆,市議員,臺中,1,6588100,6602088
4965,第1屆,市議員,臺中,1,247000,415983
4966,第1屆,市議員,臺中,1,10107619,10118370
4967,第1屆,市議員,臺中,1,1227000,2379136
4968,第1屆,市議員,臺中,1,9820000,10358642
4969,第1屆,市議員,臺中,1,24810,260951
4970,第1屆,市議員,臺中,1,2626087,3492705
4971,第1屆,市議員,臺中,1,2598500,3358917
4972,第1屆,市議員,臺中,1,5547366,5230994
4973,第1屆,市議員,臺中,1,2513200,2944726
4974,第1屆,市議員,臺中,1,1810000,2481864
4975,第1屆,市議員,臺中,1,0,0
4976,第1屆,市議員,臺中,1,2878707,2884457
4977,第1屆,市議員,臺中,1,6943066,7415690
4978,第1屆,市議員,臺中,1,2513533,4349823
4979,第1屆,市議員,臺中,1,150000,154797
4980,第1屆,市議員,臺中,1,2012000,2545897
4981,第1屆,市議員,臺中,1,5883400,6396464
4982,第1屆,市議員,臺中,1,1789210,5109479
4983,第1屆,市議員,臺中,1,932000,1042676
4984,第1屆,市議員,臺中,1,110000,123500
4985,第1屆,市議員,臺中,1,0,0
4986,第1屆,市議員,臺中,1,164000,1030823
4987,第1屆,市議員,臺中,1,2048100,3046076
4988,第1屆,市議員,臺中,1,1829699,3600837
4989,第1屆,市議員,臺中,1,1765000,4177556
4990,第1屆,市議員,臺中,1,3892576,4013476
4991,第1屆,市議員,臺中,1,1460157,1702443
4992,第1屆,市議員,臺中,1,6985580,7152135
4993,第1屆,市議員,臺中,1,3962418,4461207
4994,第1屆,市議員,臺中,1,0,0
4995,第1屆,市議員,臺中,1,553881,751899
4996,第1屆,市議員,臺中,1,80001,1066782
4997,第1屆,市議員,臺中,1,4984266,5195971
4998,第1屆,市議員,臺中,1,1554950,4081389
4999,第1屆,市議員,臺中,1,2413670,4420003
5000,第1屆,市議員,臺中,1,1326011,3289791
5001,第1屆,市議員,臺中,1,146000,146018
5002,第1屆,市議員,臺中,1,896800,1587793
5003,第1屆,市議員,臺中,1,1315700,1351045
5004,第1屆,市議員,臺中,1,898000,4146980
5005,第1屆,市議員,臺中,1,3606917,3774255
5006,第1屆,市議員,臺中,1,2641844,3311781
5007,第1屆,市議員,臺中,1,90100,369609
5008,第1屆,市議員,臺中,1,466130,655880
5009,第1屆,市議員,臺中,1,250000,254500
5010,第1屆,市議員,臺中,1,686000,2197685
5011,第1屆,市議員,臺中,1,1059200,2108084
5012,第1屆,市議員,臺中,1,1335300,1338255
5013,第1屆,市議員,臺中,1,3547100,6376684
5014,第1屆,市議員,臺中,1,505014,2032290
5015,第1屆,市議員,臺中,1,3000000,3087407
5016,第1屆,市議員,臺中,1,2324000,2332795
5017,第1屆,市議員,臺中,1,500000,1379373
5018,第1屆,市議員,臺中,1,630000,1174059
5019,第1屆,市議員,臺中,1,3633900,4354370
5020,第1屆,市議員,臺中,1,1828700,2019491
5021,第1屆,市議員,臺中,1,365540,2205822
5022,第1屆,市議員,臺中,1,1343532,1475119
5023,第1屆,市議員,臺中,1,1529644,2457030
5024,第1屆,市議員,臺中,1,2321200,2890482
5025,第1屆,市議員,臺中,1,1583241,1583264
5026,第1屆,市議員,臺中,1,898027,909168
5027,第1屆,市議員,臺中,1,2671607,2919395
5028,第1屆,市議員,臺中,1,4571293,7179926
5029,第1屆,市議員,臺中,1,714740,947456
5030,第1屆,市議員,臺中,1,1325980,2787720
5031,第1屆,市議員,臺中,1,21000,1026467
5032,第1屆,市議員,臺中,1,5294979,5549829
5033,第1屆,市議員,臺中,1,18200,63684
5034,第1屆,市議員,臺中,1,233600,2258295
5035,第1屆,市議員,臺中,1,664770,2315879
5036,第1屆,市議員,臺中,1,816700,2045070
5037,第1屆,市議員,臺中,1,5255199,5624809
5038,第1屆,市議員,臺中,1,1503071,1664518
5039,第1屆,市議員,臺中,1,3949306,6689068
5040,第1屆,市議員,臺中,1,1833000,3258516
5041,第1屆,市議員,臺中,1,1567500,1806592
5042,第1屆,市議員,臺中,1,1141284,1631462
5043,第1屆,市議員,臺中,1,2786589,4853428
5044,第1屆,市議員,臺中,1,256400,337778
5045,第1屆,市議員,臺中,1,2715978,3090012
5046,第1屆,市議員,臺中,1,396000,1235111
5047,第1屆,市議員,臺中,1,4551300,4806414
5048,第1屆,市議員,臺中,1,3151529,3396933
5049,第1屆,市議員,臺中,1,4391119,4472926
5050,第1屆,市議員,臺中,1,807000,810400
5051,第1屆,市議員,臺中,1,300000,1016494
5052,第1屆,市議員,臺中,1,4850905,5047328
5053,第1屆,市議員,臺中,1,6721212,6962419
5054,第1屆,市議員,臺中,1,1905644,2535210
5055,第1屆,市議員,臺中,1,2687780,3791866
5056,第1屆,市議員,臺中,1,6765300,7161718
5057,第1屆,市議員,臺中,1,220000,230000
5058,第1屆,市議員,臺中,1,1089025,1583103
5059,第1屆,市議員,臺中,1,659029,2036161
5060,第1屆,市議員,臺中,1,1392176,1525494
5061,第1屆,市議員,臺中,1,434700,465489
5062,第1屆,市議員,臺中,1,3981700,4333505
5063,第1屆,市議員,臺中,1,3127100,9412119
5064,第1屆,市議員,臺中,1,0,0
5065,第1屆,市議員,臺中,1,0,0
5066,第1屆,市議員,臺中,1,7893090,5059716
5067,第1屆,市議員,臺中,1,1485300,1690203
5068,第1屆,市議員,臺中,1,1949400,2512368
5069,第1屆,市議員,臺中,1,4581970,4887542
5070,第1屆,市長,臺南市,1,85003838,75433903
5071,第1屆,市長,臺南市,1,38445863,40023415
5072,第1屆,市議員,臺南,1,742000,742000
5073,第1屆,市議員,臺南,1,1256000,2128218
5074,第1屆,市議員,臺南,1,106000,288814
5075,第1屆,市議員,臺南,1,0,0
5076,第1屆,市議員,臺南,1,1198830,1519114
5077,第1屆,市議員,臺南,1,3368000,3496168
5078,第1屆,市議員,臺南,1,1875136,2523392
5079,第1屆,市議員,臺南,1,630011,724013
5080,第1屆,市議員,臺南,1,601368,2032594
5081,第1屆,市議員,臺南,1,2258250,4073749
5082,第1屆,市議員,臺南,1,710680,726220
5083,第1屆,市議員,臺南,1,546800,583050
5084,第1屆,市議員,臺南,1,2240300,2529913
5085,第1屆,市議員,臺南,1,1233494,1892616
5086,第1屆,市議員,臺南,1,2471530,3797392
5087,第1屆,市議員,臺南,1,1490827,1601629
5088,第1屆,市議員,臺南,1,905010,1766519
5089,第1屆,市議員,臺南,1,95000,210000
5090,第1屆,市議員,臺南,1,977000,3338990
5091,第1屆,市議員,臺南,1,54800,123025
5092,第1屆,市議員,臺南,1,1658300,1710002
5093,第1屆,市議員,臺南,1,1821600,2330864
5094,第1屆,市議員,臺南,1,527400,917765
5095,第1屆,市議員,臺南,1,4217480,4742177
5096,第1屆,市議員,臺南,1,0,1255055
5097,第1屆,市議員,臺南,1,425000,443473
5098,第1屆,市議員,臺南,1,4011438,5081949
5099,第1屆,市議員,臺南,1,67100,776309
5100,第1屆,市議員,臺南,1,5609420,8344261
5101,第1屆,市議員,臺南,1,168600,200000
5102,第1屆,市議員,臺南,1,1936034,2322446
5103,第1屆,市議員,臺南,1,1359100,2064409
5104,第1屆,市議員,臺南,1,644000,1104331
5105,第1屆,市議員,臺南,1,240000,801643
5106,第1屆,市議員,臺南,1,3137466,3192978
5107,第1屆,市議員,臺南,1,380000,884874
5108,第1屆,市議員,臺南,1,200000,329681
5109,第1屆,市議員,臺南,1,1304340,3912070
5110,第1屆,市議員,臺南,1,2236366,2620982
5111,第1屆,市議員,臺南,1,7000,7000
5112,第1屆,市議員,臺南,1,1300012,1556211
5113,第1屆,市議員,臺南,1,30000,879587
5114,第1屆,市議員,臺南,1,0,0
5115,第1屆,市議員,臺南,1,1536800,4973126
5116,第1屆,市議員,臺南,1,4615315,4650176
5117,第1屆,市議員,臺南,1,150000,448490
5118,第1屆,市議員,臺南,1,2341836,3427921
5119,第1屆,市議員,臺南,1,1739050,3180959
5120,第1屆,市議員,臺南,1,1008300,1008300
5121,第1屆,市議員,臺南,1,1988692,2344275
5122,第1屆,市議員,臺南,1,80001,1185603
5123,第1屆,市議員,臺南,1,618011,2264319
5124,第1屆,市議員,臺南,1,2330913,3476880
5125,第1屆,市議員,臺南,1,180012,180000
5126,第1屆,市議員,臺南,1,205000,831698
5127,第1屆,市議員,臺南,1,693600,1154106
5128,第1屆,市議員,臺南,1,278000,1518889
5129,第1屆,市議員,臺南,1,1109100,3187093
5130,第1屆,市議員,臺南,1,6576789,6811756
5131,第1屆,市議員,臺南,1,229236,1053064
5132,第1屆,市議員,臺南,1,433200,1816424
5133,第1屆,市議員,臺南,1,1107888,1240045
5134,第1屆,市議員,臺南,1,2334000,2334534
5135,第1屆,市議員,臺南,1,838000,2103479
5136,第1屆,市議員,臺南,1,659688,1147288
5137,第1屆,市議員,臺南,1,213390,326500
5138,第1屆,市議員,臺南,1,1884000,1904032
5139,第1屆,市議員,臺南,1,296000,487000
5140,第1屆,市議員,臺南,1,1728700,2244898
5141,第1屆,市議員,臺南,1,0,0
5142,第1屆,市議員,臺南,1,3996768,4150994
5143,第1屆,市議員,臺南,1,1310409,2126173
5144,第1屆,市議員,臺南,1,366530,509034
