區域,候選人,職務,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,超過三萬元之收入合計,金錢收入總額,收入合計,非金錢收入總額,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,專戶存款結存金額,公共關係費用支出,支出合計,超過三萬元之支出合計,收支結存金額,金錢以外之賸餘財產,結算日期,申報日期,更正日期
新竹市 ,吳青山 ,None,687600.0,307000.0,50000.0,5000.0,0.0,8.0,650000.0,1049608.0,1049608.0,0.0,149400.0,550057.0,4662.0,14597.0,112200.0,31262.0,197876.0,0.0,0.0,213.0,87140.0,1147194.0,551804.0,-97586.0,0.0,None,None,None
新竹市 ,吳秋榖 ,None,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,10000.0,0.0,0.0,46750.0,0.0,0.0,0.0,59781.0,174852.0,0.0,0.0,10000.0,0.0,281383.0,46740.0,-271383.0,0.0,None,None,None
新竹市 ,吳國寶 ,None,140000.0,300000.0,0.0,0.0,0.0,4.0,400000.0,440004.0,440004.0,0.0,0.0,437298.0,0.0,0.0,39000.0,22333.0,72914.0,0.0,0.0,4.0,0.0,571545.0,470444.0,-131541.0,0.0,None,None,None
新竹市 ,呂於台 ,None,5400.0,112000.0,50000.0,0.0,0.0,4.0,150000.0,150004.0,167404.0,17400.0,11400.0,298669.0,0.0,3200.0,0.0,26980.0,56545.0,0.0,0.0,4.0,0.0,396794.0,0.0,-229390.0,0.0,None,None,None
新竹市 ,李妍慧 ,None,659000.0,500000.0,0.0,0.0,0.0,43.0,900000.0,1159043.0,1159043.0,0.0,446000.0,717230.0,163932.0,106050.0,0.0,0.0,268084.0,0.0,0.0,259043.0,49200.0,1750496.0,601500.0,-591453.0,7680.0,None,None,None
新竹市 ,李國璋 ,None,500800.0,60000.0,50000.0,0.0,48100.0,14.0,300000.0,658914.0,658914.0,0.0,449050.0,241522.0,203550.0,93950.0,0.0,0.0,39424.0,0.0,0.0,14.0,0.0,1027496.0,268380.0,-368582.0,0.0,None,None,None
新竹市 ,李黃錦燕 ,None,510800.0,0.0,50000.0,55000.0,6000.0,50.0,336000.0,621850.0,621850.0,0.0,466590.0,499489.0,620500.0,78486.0,7600.0,17135.0,573325.0,0.0,0.0,50.0,0.0,2263125.0,1042660.0,-1641275.0,0.0,None,None,None
新竹市 ,林志雅 ,None,484000.0,63000.0,0.0,0.0,12000.0,1.0,180000.0,526001.0,559001.0,33000.0,0.0,626085.0,30000.0,47750.0,87268.0,76743.0,147976.0,0.0,0.0,1.0,3600.0,1019422.0,305400.0,-460421.0,0.0,None,None,None
新竹市 ,林耕仁 ,None,300000.0,660000.0,50000.0,0.0,0.0,0.0,1010000.0,1010000.0,1010000.0,0.0,200000.0,179920.0,82450.0,0.0,53000.0,0.0,512517.0,0.0,0.0,159840.0,0.0,1027887.0,200000.0,-17887.0,0.0,None,None,None
新竹市 ,林梅華 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160000.0,145100.0,0.0,0.0,0.0,20591.0,25520.0,0.0,0.0,0.0,0.0,351211.0,135000.0,-351211.0,0.0,None,None,None
新竹市 ,林智堅 ,None,1528000.0,400000.0,0.0,0.0,5000.0,79.0,1716000.0,1933079.0,1933079.0,0.0,269750.0,991062.0,120000.0,364750.0,0.0,5058.0,366194.0,0.0,0.0,79.0,7100.0,2123914.0,1637745.0,-190835.0,0.0,None,None,None
新竹市 ,林漢淇 ,None,600000.0,110000.0,0.0,0.0,60000.0,0.0,650000.0,710000.0,770000.0,60000.0,387000.0,379500.0,108000.0,75000.0,0.0,59499.0,99560.0,0.0,0.0,0.0,0.0,1108559.0,889500.0,-338559.0,0.0,None,None,None
新竹市 ,段孝芳 ,None,439000.0,5000.0,50000.0,0.0,1000.0,7.0,100000.0,495007.0,495007.0,0.0,0.0,332870.0,0.0,0.0,96000.0,0.0,115860.0,0.0,0.0,2007.0,0.0,544730.0,0.0,-49723.0,0.0,None,None,None
新竹市 ,胡獻忠 ,None,238000.0,150000.0,0.0,0.0,0.0,7.0,388000.0,388007.0,388007.0,0.0,0.0,407774.0,0.0,0.0,4800.0,0.0,17178.0,0.0,0.0,7.0,22000.0,451752.0,97500.0,-63745.0,0.0,None,None,None
新竹市 ,孫鍚洲 ,None,111000.0,11000.0,50000.0,26000.0,0.0,24.0,100000.0,197024.0,198024.0,1000.0,60000.0,360547.0,9200.0,850.0,42120.0,39140.0,79594.0,0.0,0.0,197024.0,0.0,591451.0,284084.0,-393427.0,0.0,None,None,None
新竹市 ,徐信芳 ,None,381000.0,508000.0,50000.0,0.0,17000.0,43.0,900000.0,953043.0,956043.0,3000.0,73000.0,317997.0,80924.0,84780.0,0.0,0.0,425660.0,0.0,0.0,3043.0,0.0,982361.0,155000.0,-26318.0,0.0,None,None,None
新竹市 ,張祖琰 ,None,818888.0,104000.0,50000.0,8000.0,67200.0,163.0,632000.0,1017651.0,1048251.0,30600.0,202023.0,707907.0,124970.0,0.0,97650.0,41972.0,170233.0,0.0,0.0,163.0,25850.0,1370605.0,583825.0,-322354.0,0.0,None,None,None
新竹市 ,許文棟 ,None,773550.0,20000.0,0.0,0.0,0.0,62.0,289800.0,403262.0,793612.0,390350.0,0.0,877784.0,150000.0,0.0,554300.0,0.0,171140.0,0.0,0.0,0.0,0.0,1753224.0,1036810.0,-959612.0,0.0,None,None,None
新竹市 ,許修睿 ,None,213000.0,50000.0,0.0,2000.0,5600.0,0.0,150000.0,270600.0,270600.0,0.0,90000.0,921113.0,0.0,0.0,110400.0,30325.0,94926.0,0.0,0.0,976164.0,0.0,1246764.0,957176.0,-976164.0,0.0,None,None,None
新竹市 ,陳文正 ,None,861400.0,50000.0,0.0,0.0,10000.0,20.0,300000.0,875420.0,921420.0,46000.0,36000.0,535249.0,23100.0,0.0,160794.0,18530.0,303202.0,0.0,0.0,20.0,0.0,1076875.0,472440.0,-155455.0,0.0,None,None,None
新竹市 ,陳文彬 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None
新竹市 ,陳世明 ,None,87000.0,100000.0,0.0,0.0,16000.0,1.0,140000.0,203001.0,203001.0,0.0,40000.0,56310.0,59345.0,0.0,51295.0,0.0,50145.0,0.0,0.0,1.0,49360.0,306455.0,0.0,-103454.0,0.0,None,None,None
新竹市 ,陳治雄 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None
新竹市 ,彭昆耀 ,None,330000.0,0.0,0.0,0.0,0.0,27.0,300000.0,330027.0,330027.0,0.0,0.0,88739.0,90039.0,0.0,54450.0,0.0,218295.0,0.0,0.0,27.0,0.0,451523.0,96200.0,-121496.0,0.0,None,None,None
新竹市 ,彭憲忠 ,None,470740.0,50000.0,50000.0,2000.0,26020.0,36.0,200000.0,549836.0,598796.0,48960.0,88040.0,618592.0,0.0,0.0,0.0,0.0,47401.0,2000.0,0.0,836.0,0.0,756033.0,420081.0,-157237.0,0.0,None,None,None
新竹市 ,曾資程 ,None,748950.0,259800.0,0.0,0.0,3000.0,0.0,250000.0,966300.0,1011750.0,45450.0,9029.0,613185.0,0.0,0.0,3000.0,40616.0,194213.0,10000.0,200000.0,0.0,129300.0,1199343.0,605325.0,-187593.0,0.0,None,None,None
新竹市 ,曾浿茹 ,None,3000.0,300000.0,50000.0,0.0,0.0,24.0,350000.0,353024.0,353024.0,0.0,0.0,233446.0,0.0,0.0,0.0,44864.0,68289.0,0.0,0.0,0.0,9000.0,355599.0,51800.0,-2575.0,0.0,None,None,None
新竹市 ,賀玉燕 ,None,362200.0,100000.0,50000.0,0.0,0.0,7.0,185000.0,380907.0,512207.0,131300.0,0.0,381539.0,70000.0,40000.0,83432.0,21401.0,37944.0,0.0,0.0,7.0,0.0,634316.0,373900.0,-122109.0,0.0,None,None,None
新竹市 ,黃源甫 ,None,406000.0,5000.0,0.0,110000.0,0.0,0.0,400000.0,521000.0,521000.0,0.0,0.0,935786.0,5340.0,0.0,11100.0,973.0,9867.0,0.0,0.0,680.0,5100.0,968166.0,829531.0,-447166.0,35750.0,None,None,None
新竹市 ,楊玉斌 ,None,168000.0,100000.0,0.0,0.0,0.0,8.0,268000.0,268008.0,268008.0,0.0,0.0,165420.0,0.0,0.0,0.0,37619.0,280292.0,0.0,0.0,68008.0,12039.0,495370.0,170420.0,-227362.0,0.0,None,None,None
新竹市 ,蔡錕鈺 ,None,859500.0,236000.0,0.0,0.0,26000.0,41.0,658000.0,1046541.0,1121541.0,75000.0,615500.0,1450771.0,4000.0,0.0,25662.0,17730.0,213033.0,0.0,0.0,0.0,0.0,2326696.0,1818100.0,-1205155.0,0.0,None,None,None
新竹市 ,鄭正宗 ,None,192000.0,280000.0,0.0,0.0,0.0,4.0,360000.0,472004.0,472004.0,0.0,169300.0,113473.0,98400.0,50000.0,0.0,18815.0,115689.0,0.0,0.0,104.0,0.0,565677.0,100800.0,-93673.0,0.0,None,None,None
新竹市 ,鄭正鈐 ,None,2328000.0,35000.0,50000.0,0.0,17000.0,4.0,2279000.0,2430004.0,2430004.0,0.0,2160000.0,397044.0,0.0,2800.0,166571.0,64051.0,349247.0,0.0,0.0,4.0,0.0,3139713.0,2442600.0,-709709.0,0.0,None,None,None
新竹市 ,鄭宏輝 ,None,1377800.0,284000.0,0.0,18000.0,0.0,88.0,1010000.0,1679888.0,1679888.0,0.0,494800.0,2529398.0,63991.0,78267.0,439810.0,45350.0,268226.0,20000.0,50000.0,0.0,0.0,3989842.0,2537341.0,-2309954.0,0.0,None,None,None
新竹市 ,鄭貴元 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None
新竹市 ,鄭劉淑妹 ,None,50000.0,0.0,50000.0,10000.0,10000.0,4.0,100000.0,120004.0,120004.0,0.0,0.0,242200.0,0.0,0.0,0.0,0.0,7728.0,0.0,0.0,9.0,0.0,249928.0,237500.0,-129924.0,0.0,None,None,None
新竹市 ,蕭志潔 ,None,488000.0,149000.0,0.0,0.0,0.0,0.0,591000.0,637000.0,637000.0,0.0,0.0,524804.0,0.0,0.0,77000.0,11918.0,70348.0,0.0,0.0,0.0,0.0,684070.0,135678.0,-47070.0,0.0,None,None,None
新竹市 ,駱克銘 ,None,255850.0,300000.0,50000.0,10000.0,3000.0,89.0,450000.0,571000.0,618939.0,47850.0,151500.0,408010.0,0.0,0.0,20000.0,0.0,42817.0,0.0,0.0,0.0,0.0,622327.0,210513.0,-3388.0,47850.0,None,None,None
新竹市 ,謝文進 ,None,696600.0,150000.0,0.0,0.0,1600.0,23.0,700000.0,700023.0,848223.0,148200.0,100000.0,495286.0,103029.0,0.0,167957.0,0.0,142493.0,0.0,0.0,0.0,148200.0,1156965.0,434386.0,-308742.0,0.0,None,None,None
新竹市 ,謝希誠 ,None,1106000.0,59000.0,50000.0,7000.0,28200.0,30.0,710000.0,1219830.0,1250230.0,30400.0,281670.0,472496.0,41545.0,113431.0,175030.0,0.0,194977.0,0.0,0.0,30.0,0.0,1279149.0,361820.0,-28919.0,0.0,None,None,None
新竹市 ,鍾淑英 ,None,1127000.0,891000.0,50000.0,0.0,10000.0,12.0,1408000.0,2078012.0,2078012.0,0.0,206000.0,580633.0,267575.0,644400.0,58630.0,38131.0,209408.0,300000.0,0.0,12.0,0.0,2304777.0,1898945.0,-226765.0,0.0,None,None,None
新竹市 ,顏政德 ,None,234000.0,10000.0,0.0,0.0,0.0,0.0,100000.0,244000.0,244000.0,0.0,0.0,179358.0,35373.0,0.0,1356.0,0.0,56591.0,0.0,0.0,0.0,15000.0,287678.0,105000.0,-43678.0,0.0,None,None,None
新竹市 ,魏秀珍 ,None,40000.0,30000.0,0.0,50000.0,0.0,9.0,50000.0,120009.0,120009.0,0.0,0.0,507703.0,0.0,0.0,0.0,0.0,297727.0,0.0,0.0,120009.0,0.0,805430.0,499507.0,-685421.0,0.0,None,None,None
新竹市 ,羅文熾 ,None,113000.0,10000.0,0.0,0.0,10000.0,0.0,100000.0,133000.0,133000.0,0.0,0.0,524416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,0.0,524416.0,366548.0,-391416.0,0.0,None,None,None
新竹市 ,羅慧婷 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None
苗栗縣 ,王士毅 ,None,0.0,30000.0,50000.0,0.0,0.0,9.0,50000.0,80009.0,80009.0,0.0,0.0,260100.0,0.0,0.0,0.0,2000.0,23954.0,0.0,0.0,0.0,0.0,286054.0,256400.0,-206045.0,0.0,None,None,None
苗栗縣 ,王培珠 ,None,1545300.0,193000.0,30000.0,122000.0,90800.0,0.0,969000.0,1852500.0,1981100.0,128600.0,104615.0,1185902.0,85035.0,78000.0,1000.0,0.0,405297.0,152000.0,0.0,7665.0,0.0,2011849.0,1377015.0,-30749.0,0.0,None,None,None
苗栗縣 ,朱仁貴 ,None,84000.0,10000.0,30000.0,0.0,0.0,0.0,42000.0,124000.0,124000.0,0.0,0.0,98616.0,12000.0,0.0,0.0,0.0,73193.0,0.0,0.0,0.0,0.0,183809.0,30450.0,-59809.0,0.0,None,None,None
苗栗縣 ,呂木鈿 ,None,285800.0,66000.0,50000.0,3000.0,10000.0,2.0,200000.0,414802.0,414802.0,0.0,522880.0,701461.0,36730.0,102873.0,262974.0,49319.0,147858.0,0.0,0.0,0.0,0.0,1824095.0,926469.0,-1409293.0,0.0,None,None,None
苗栗縣 ,巫恒昭 ,None,219200.0,150000.0,0.0,0.0,0.0,0.0,270000.0,368000.0,369200.0,1200.0,0.0,129578.0,72193.0,0.0,23122.0,7309.0,245435.0,0.0,0.0,0.0,0.0,477637.0,30150.0,-108437.0,0.0,None,None,None
苗栗縣 ,李文斌 ,None,163000.0,270000.0,50000.0,0.0,0.0,0.0,450000.0,483000.0,483000.0,0.0,0.0,421400.0,0.0,0.0,0.0,0.0,80000.0,0.0,0.0,0.0,0.0,501400.0,153000.0,-18400.0,0.0,None,None,None
苗栗縣 ,李清枝 ,None,339000.0,69000.0,50000.0,5000.0,0.0,0.0,86000.0,463000.0,463000.0,0.0,328650.0,358100.0,0.0,0.0,0.0,0.0,2485.0,0.0,0.0,0.0,0.0,689235.0,596500.0,-226235.0,0.0,None,None,None
苗栗縣 ,李貴富 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,None
苗栗縣 ,李聰祥 ,None,210000.0,0.0,0.0,0.0,0.0,0.0,200000.0,210000.0,210000.0,0.0,66600.0,184931.0,0.0,0.0,0.0,0.0,52318.0,0.0,0.0,0.0,0.0,303849.0,35100.0,-93849.0,0.0,None,None,None
苗栗縣 ,林清錦 ,None,60000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,160000.0,160000.0,0.0,0.0,453816.0,3500.0,30000.0,0.0,12899.0,102322.0,0.0,0.0,0.0,0.0,602537.0,418800.0,-442537.0,0.0,None,None,None
苗栗縣 ,林樹文 ,None,53000.0,217500.0,30000.0,0.0,0.0,4.0,197500.0,269004.0,300504.0,31500.0,159128.0,303166.0,150460.0,9423.0,127524.0,5046.0,16007.0,0.0,0.0,0.0,4720.0,775474.0,283500.0,-474970.0,0.0,None,None,None
苗栗縣 ,林寶珠 ,None,110000.0,400000.0,50000.0,0.0,0.0,12.0,550000.0,560012.0,560012.0,0.0,340400.0,463578.0,267500.0,0.0,78770.0,0.0,101020.0,0.0,0.0,0.0,0.0,1251268.0,940878.0,-691256.0,0.0,None,None,None
苗栗縣 ,邱秋琴 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191930.0,0.0,87500.0,52760.0,2440.0,0.0,0.0,0.0,0.0,0.0,334630.0,263684.0,-334630.0,0.0,None,None,None
苗栗縣 ,邱紹俊 ,None,844000.0,163000.0,0.0,0.0,30000.0,0.0,640000.0,1037000.0,1037000.0,0.0,556500.0,294232.0,167787.0,0.0,73860.0,0.0,460863.0,0.0,0.0,0.0,0.0,1553242.0,422900.0,-516242.0,0.0,None,None,None
苗栗縣 ,洪水桔 ,None,40000.0,600000.0,30000.0,0.0,0.0,0.0,640000.0,630000.0,670000.0,40000.0,229600.0,108827.0,9400.0,40000.0,86200.0,51450.0,267087.0,0.0,0.0,0.0,10135.0,802699.0,210000.0,-132699.0,0.0,None,None,None
苗栗縣 ,禹耀東 ,None,428666.0,449000.0,30000.0,21000.0,0.0,0.0,450000.0,921666.0,928666.0,7000.0,382940.0,179270.0,20780.0,0.0,177948.0,7881.0,106553.0,0.0,0.0,312940.0,0.0,875372.0,373300.0,53294.0,0.0,None,None,None
苗栗縣 ,風英雄 ,None,21200.0,0.0,30000.0,0.0,0.0,0.0,0.0,51200.0,51200.0,0.0,0.0,85030.0,0.0,0.0,87620.0,37356.0,68103.0,0.0,0.0,0.0,0.0,278109.0,45000.0,-226909.0,0.0,None,None,None
苗栗縣 ,風勝華 ,None,13000.0,50000.0,30000.0,0.0,0.0,0.0,50000.0,93000.0,93000.0,0.0,0.0,16250.0,0.0,0.0,0.0,16628.0,307987.0,0.0,0.0,0.0,0.0,340865.0,0.0,-247865.0,0.0,None,None,None
苗栗縣 ,孫素娥 ,None,233220.0,0.0,50000.0,0.0,16200.0,0.0,136000.0,263600.0,299420.0,35820.0,0.0,289415.0,276374.0,0.0,122640.0,50584.0,102993.0,0.0,0.0,0.0,63730.0,905736.0,246375.0,-606316.0,0.0,None,None,None
苗栗縣 ,徐欽鴻 ,None,437200.0,218600.0,0.0,0.0,0.0,24.0,300000.0,542024.0,655824.0,113800.0,179000.0,441046.0,287020.0,12000.0,245380.0,0.0,401034.0,0.0,0.0,1024.0,0.0,1565480.0,985625.0,-909656.0,0.0,None,None,None
苗栗縣 ,徐集明 ,None,176000.0,0.0,50000.0,0.0,0.0,0.0,186000.0,226000.0,226000.0,0.0,0.0,347778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347778.0,330805.0,-121778.0,0.0,None,None,None
苗栗縣 ,張太陽 ,None,526240.0,200000.0,0.0,100000.0,0.0,0.0,700000.0,726000.0,826240.0,100240.0,0.0,326945.0,0.0,0.0,100240.0,81465.0,607716.0,0.0,0.0,0.0,0.0,1116366.0,167050.0,-290126.0,0.0,None,None,None
苗栗縣 ,張家靜 ,None,40000.0,100000.0,0.0,0.0,0.0,0.0,50000.0,140000.0,140000.0,0.0,429900.0,541494.0,0.0,0.0,236070.0,88016.0,186594.0,0.0,0.0,0.0,0.0,1482074.0,330300.0,-1342074.0,0.0,None,None,None
苗栗縣 ,陳月娥 ,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000.0,120069.0,67500.0,0.0,21000.0,23063.0,13968.0,0.0,0.0,0.0,0.0,295600.0,137500.0,-295600.0,0.0,None,None,None
苗栗縣 ,陳永賢 ,None,517600.0,390000.0,50000.0,100000.0,0.0,67.0,800000.0,1057667.0,1057667.0,0.0,275600.0,734191.0,280000.0,0.0,86400.0,53827.0,107561.0,0.0,0.0,0.0,0.0,1537579.0,688760.0,-479912.0,0.0,None,None,None
苗栗縣 ,陳秀龍 ,None,755900.0,402600.0,0.0,0.0,0.0,0.0,896000.0,1148000.0,1158500.0,10500.0,393000.0,466359.0,44000.0,120000.0,117500.0,38499.0,42304.0,0.0,0.0,0.0,16800.0,1238462.0,918034.0,-79962.0,0.0,None,None,None
苗栗縣 ,陳明朝 ,None,695000.0,611000.0,50000.0,0.0,0.0,10.0,910000.0,1302010.0,1356010.0,54000.0,207600.0,459491.0,0.0,0.0,207990.0,34442.0,478832.0,0.0,0.0,0.0,0.0,1388355.0,582600.0,-32345.0,0.0,None,None,None
苗栗縣 ,陳春暖 ,None,179000.0,0.0,0.0,0.0,7030.0,1.0,0.0,158001.0,186031.0,28030.0,116000.0,237481.0,35715.0,0.0,61993.0,0.0,115038.0,0.0,0.0,0.0,10700.0,576927.0,191250.0,-390896.0,0.0,None,None,None
苗栗縣 ,傅學煥 ,None,532000.0,100000.0,50000.0,0.0,0.0,0.0,220000.0,682000.0,682000.0,0.0,0.0,489250.0,0.0,0.0,0.0,0.0,192750.0,0.0,0.0,0.0,0.0,682000.0,302500.0,0.0,0.0,None,None,None
苗栗縣 ,游忠鈿 ,None,825000.0,344000.0,50000.0,0.0,0.0,0.0,944000.0,1032000.0,1219000.0,187000.0,0.0,527921.0,67000.0,40000.0,254800.0,27737.0,328289.0,0.0,0.0,0.0,0.0,1245747.0,529800.0,-26747.0,0.0,None,None,None
苗栗縣 ,湯范秀妃 ,None,0.0,100000.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,94875.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,102375.0,85000.0,-2375.0,0.0,None,None,None
苗栗縣 ,湯維岳 ,None,553000.0,47000.0,0.0,0.0,0.0,0.0,567000.0,600000.0,600000.0,0.0,80000.0,369344.0,101107.0,0.0,0.0,0.0,120416.0,0.0,0.0,0.0,0.0,670867.0,398000.0,-70867.0,0.0,None,None,None
苗栗縣 ,黃月娥 ,None,102000.0,0.0,30000.0,0.0,0.0,0.0,100000.0,132000.0,132000.0,0.0,0.0,115545.0,0.0,0.0,24500.0,0.0,0.0,0.0,0.0,0.0,0.0,140045.0,53300.0,-8045.0,0.0,None,None,None
苗栗縣 ,楊恭林 ,None,50000.0,50000.0,0.0,0.0,0.0,0.0,50000.0,100000.0,100000.0,0.0,0.0,342957.0,0.0,0.0,0.0,28515.0,63020.0,0.0,0.0,0.0,0.0,434492.0,299030.0,-334492.0,0.0,None,None,None
苗栗縣 ,楊慶汶 ,None,637600.0,93000.0,0.0,0.0,0.0,18.0,500000.0,719618.0,730618.0,11000.0,608750.0,283877.0,0.0,50000.0,322829.0,75323.0,126819.0,0.0,0.0,718983.0,20700.0,1488298.0,648050.0,-757680.0,0.0,None,None,None
苗栗縣 ,楊燕梅 ,None,10000.0,0.0,30000.0,0.0,0.0,1.0,0.0,40001.0,40001.0,0.0,0.0,372854.0,0.0,0.0,110769.0,8311.0,50923.0,0.0,0.0,0.0,0.0,542857.0,162340.0,-502856.0,0.0,None,None,None
苗栗縣 ,葉益男 ,None,364000.0,395000.0,0.0,0.0,34000.0,0.0,530000.0,793000.0,793000.0,0.0,125150.0,508800.0,148150.0,17000.0,30850.0,12915.0,11417.0,0.0,0.0,0.0,0.0,854282.0,492700.0,-61282.0,0.0,None,None,None
苗栗縣 ,詹運喜 ,None,225900.0,203000.0,0.0,20000.0,0.0,0.0,350000.0,445900.0,448900.0,3000.0,0.0,580222.0,209500.0,13000.0,10500.0,45973.0,76449.0,0.0,0.0,0.0,0.0,935644.0,514500.0,-486744.0,0.0,None,None,None
苗栗縣 ,劉秋東 ,None,96000.0,140000.0,50000.0,0.0,0.0,0.0,200000.0,286000.0,286000.0,0.0,0.0,261671.0,0.0,0.0,44630.0,0.0,37480.0,0.0,0.0,57781.0,0.0,343781.0,192150.0,-57781.0,0.0,None,None,None
苗栗縣 ,劉寶鈴 ,None,718000.0,174600.0,0.0,0.0,0.0,0.0,750000.0,892600.0,892600.0,0.0,210000.0,617129.0,0.0,0.0,25380.0,0.0,44840.0,0.0,0.0,4749.0,0.0,897349.0,488494.0,-4749.0,0.0,None,None,None
苗栗縣 ,潘秋榮 ,None,193400.0,0.0,0.0,0.0,0.0,0.0,66000.0,183200.0,193400.0,10200.0,1334050.0,42253.0,0.0,0.0,0.0,0.0,469237.0,0.0,0.0,0.0,0.0,1845540.0,437200.0,-1652140.0,0.0,None,None,None
苗栗縣 ,蔡平偉 ,None,707884.0,430000.0,0.0,0.0,0.0,0.0,850000.0,966000.0,1137884.0,171884.0,129000.0,685000.0,270330.0,0.0,190440.0,58952.0,398824.0,0.0,0.0,0.0,0.0,1732546.0,561810.0,-594662.0,0.0,None,None,None
苗栗縣 ,鄭秋風 ,None,653550.0,525000.0,50000.0,0.0,8000.0,0.0,1100000.0,1158000.0,1236550.0,78550.0,0.0,736079.0,234000.0,27300.0,78550.0,0.0,66650.0,0.0,0.0,0.0,0.0,1142579.0,650627.0,93971.0,0.0,None,None,None
苗栗縣 ,鄭碧玉 ,None,122000.0,67500.0,30000.0,0.0,0.0,0.0,0.0,198000.0,219500.0,21500.0,203400.0,95100.0,54727.0,0.0,109189.0,10920.0,9840.0,0.0,0.0,0.0,0.0,483176.0,204400.0,-263676.0,0.0,None,None,None
苗栗縣 ,黎旭欽 ,None,0.0,0.0,50000.0,0.0,0.0,0.0,50000.0,50000.0,50000.0,0.0,0.0,337018.0,164800.0,0.0,0.0,0.0,199478.0,0.0,0.0,0.0,0.0,701296.0,305624.0,-651296.0,0.0,None,None,None
苗栗縣 ,賴源順 ,None,641420.0,112300.0,0.0,0.0,27500.0,0.0,136000.0,732100.0,781220.0,49120.0,344160.0,483596.0,67095.0,27429.0,406526.0,20934.0,284218.0,0.0,0.0,0.0,0.0,1633958.0,205000.0,-852738.0,18900.0,None,None,None
苗栗縣 ,謝文禓 ,None,417200.0,163000.0,30000.0,0.0,0.0,0.0,344000.0,610200.0,610200.0,0.0,0.0,596262.0,0.0,0.0,0.0,0.0,100725.0,0.0,0.0,0.0,0.0,696987.0,389300.0,-86787.0,0.0,None,None,None
苗栗縣 ,謝端容 ,None,198000.0,620000.0,0.0,0.0,0.0,0.0,650000.0,818000.0,818000.0,0.0,0.0,941766.0,0.0,12730.0,148100.0,6677.0,29306.0,0.0,0.0,1000.0,0.0,1138579.0,913440.0,-320579.0,0.0,None,None,None
苗栗縣 ,韓茂賢 ,None,1030000.0,0.0,50000.0,0.0,4500.0,0.0,666000.0,1050000.0,1084500.0,34500.0,263800.0,354375.0,0.0,0.0,525160.0,14591.0,210641.0,0.0,0.0,0.0,0.0,1368567.0,537700.0,-284067.0,0.0,None,None,None
苗栗縣 ,饒鴻奇 ,None,674876.0,163600.0,0.0,0.0,0.0,0.0,513776.0,809576.0,838476.0,28900.0,145450.0,541923.0,227694.0,21150.0,67000.0,0.0,179085.0,0.0,0.0,6.0,0.0,1182302.0,686203.0,-343826.0,0.0,None,None,None
苗栗縣 ,涂春榮 ,None,66000.0,0.0,50000.0,0.0,0.0,0.0,116000.0,116000.0,116000.0,0.0,0.0,116000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116000.0,0.0,0.0,0.0,None,None,None
彰化縣 ,尤瑞春 ,None,686200.0,740000.0,0.0,1000.0,10000.0,127.0,786000.0,1357327.0,1437327.0,80000.0,45000.0,496444.0,176764.0,60000.0,294835.0,15596.0,189550.0,50000.0,0.0,0.0,227800.0,1555989.0,388959.0,-118662.0,0.0,None,None,None
彰化縣 ,白玉如 ,None,456000.0,615000.0,50000.0,0.0,0.0,16.0,1010000.0,1121016.0,1121016.0,0.0,347000.0,371577.0,283500.0,0.0,50700.0,7609.0,90772.0,0.0,0.0,516.0,0.0,1151158.0,282000.0,-30142.0,0.0,None,None,None
