vote_id,election_id,area,name,main_type,sub_type,term
2940,20051201T1C2,苗栗縣,趙秀琴,縣市議員,選舉,16
2942,20051201T1C2,苗栗縣,邱紹俊,縣市議員,選舉,16
2909,20051201T1C2,苗栗縣,張太陽,縣市議員,選舉,16
2946,20051201T1C2,苗栗縣,陳基寶,縣市議員,選舉,16
2905,20051201T1C2,苗栗縣,周玉滿,縣市議員,選舉,16
2903,20051201T1C2,苗栗縣,劉秋東,縣市議員,選舉,16
2944,20051201T1C2,苗栗縣,鄭輝煌,縣市議員,選舉,16
2919,20051201T1C2,苗栗縣,林寶珠,縣市議員,選舉,16
2908,20051201T1C2,苗栗縣,廖英利,縣市議員,選舉,16
2943,20051201T1C2,苗栗縣,鄭秋風,縣市議員,選舉,16
2928,20051201T1C2,苗栗縣,溫春福,縣市議員,選舉,16
2933,20051201T1C2,苗栗縣,蔡李美月,縣市議員,選舉,16
2916,20051201T1C2,苗栗縣,李文斌,縣市議員,選舉,16
2922,20051201T1C2,苗栗縣,林清錦,縣市議員,選舉,16
2953,20051201T1C2,苗栗縣,陳銘安,縣市議員,選舉,16
2948,20051201T1C2,苗栗縣,陳明朝,縣市議員,選舉,16
2927,20051201T1C2,苗栗縣,溫志強,縣市議員,選舉,16
2941,20051201T1C2,苗栗縣,邱秋琴,縣市議員,選舉,16
2902,20051201T1C2,苗栗縣,劉福明,縣市議員,選舉,16
2911,20051201T1C2,苗栗縣,張茂玄,縣市議員,選舉,16
2945,20051201T1C2,苗栗縣,鍾福貴,縣市議員,選舉,16
2950,20051201T1C2,苗栗縣,陳添松,縣市議員,選舉,16
2955,20051201T1C2,苗栗縣,饒鴻奇,縣市議員,選舉,16
2949,20051201T1C2,苗栗縣,陳月娥,縣市議員,選舉,16
2951,20051201T1C2,苗栗縣,陳源坤,縣市議員,選舉,16
2907,20051201T1C2,苗栗縣,廖天國,縣市議員,選舉,16
2924,20051201T1C2,苗栗縣,游忠鈿,縣市議員,選舉,16
2926,20051201T1C2,苗栗縣,溫德雄,縣市議員,選舉,16
2952,20051201T1C2,苗栗縣,陳英河,縣市議員,選舉,16
2920,20051201T1C2,苗栗縣,林明康,縣市議員,選舉,16
2960,20051201T1C2,苗栗縣,黃順源,縣市議員,選舉,16
2936,20051201T1C2,苗栗縣,詹明光,縣市議員,選舉,16
2913,20051201T1C2,苗栗縣,徐欽鴻,縣市議員,選舉,16
2958,20051201T1C2,苗栗縣,黃碧忠,縣市議員,選舉,16
2492,20051201T1C2,臺中縣,高基讚,縣市議員,選舉,16
2488,20051201T1C2,臺中縣,陳清龍,縣市議員,選舉,16
2441,20051201T1C2,臺中縣,朱麗珠,縣市議員,選舉,16
2486,20051201T1C2,臺中縣,陳本添,縣市議員,選舉,16
2469,20051201T1C2,臺中縣,翁美春,縣市議員,選舉,16
2435,20051201T1C2,臺中縣,張溢城,縣市議員,選舉,16
2483,20051201T1C2,臺中縣,車淑娟,縣市議員,選舉,16
2478,20051201T1C2,臺中縣,謝志忠,縣市議員,選舉,16
2471,20051201T1C2,臺中縣,蕭詠錄,縣市議員,選舉,16
2467,20051201T1C2,臺中縣,王永通,縣市議員,選舉,16
2474,20051201T1C2,臺中縣,許水彬,縣市議員,選舉,16
2462,20051201T1C2,臺中縣,江卿雲,縣市議員,選舉,16
2445,20051201T1C2,臺中縣,李玲珍,縣市議員,選舉,16
2428,20051201T1C2,臺中縣,孫玉鳳,縣市議員,選舉,16
2465,20051201T1C2,臺中縣,王加佳,縣市議員,選舉,16
2468,20051201T1C2,臺中縣,羅永珍,縣市議員,選舉,16
2437,20051201T1C2,臺中縣,張立傑,縣市議員,選舉,16
2453,20051201T1C2,臺中縣,林秀梅,縣市議員,選舉,16
2422,20051201T1C2,臺中縣,冉齡軒,縣市議員,選舉,16
2489,20051201T1C2,臺中縣,陳萬通,縣市議員,選舉,16
2472,20051201T1C2,臺中縣,蘇慶雲,縣市議員,選舉,16
2450,20051201T1C2,臺中縣,林明鍾,縣市議員,選舉,16
2480,20051201T1C2,臺中縣,謝震穎,縣市議員,選舉,16
2470,20051201T1C2,臺中縣,蔡成圭,縣市議員,選舉,16
2424,20051201T1C2,臺中縣,劉聰賢,縣市議員,選舉,16
2444,20051201T1C2,臺中縣,李榮鴻,縣市議員,選舉,16
2457,20051201T1C2,臺中縣,楊永昌,縣市議員,選舉,16
2426,20051201T1C2,臺中縣,吳敏濟,縣市議員,選舉,16
2439,20051201T1C2,臺中縣,易錦隆,縣市議員,選舉,16
2491,20051201T1C2,臺中縣,顏榮燦,縣市議員,選舉,16
2429,20051201T1C2,臺中縣,尤碧鈴,縣市議員,選舉,16
2456,20051201T1C2,臺中縣,楊典忠,縣市議員,選舉,16
2466,20051201T1C2,臺中縣,王憲堂,縣市議員,選舉,16
2485,20051201T1C2,臺中縣,陳敏珠,縣市議員,選舉,16
2490,20051201T1C2,臺中縣,陳詩哲,縣市議員,選舉,16
2458,20051201T1C2,臺中縣,楊界華,縣市議員,選舉,16
2459,20051201T1C2,臺中縣,楊秋雲,縣市議員,選舉,16
2434,20051201T1C2,臺中縣,張清堂,縣市議員,選舉,16
2479,20051201T1C2,臺中縣,謝蒼海,縣市議員,選舉,16
2420,20051201T1C2,臺中縣,何端格,縣市議員,選舉,16
2427,20051201T1C2,臺中縣,吳瓊華,縣市議員,選舉,16
2455,20051201T1C2,臺中縣,林聰海,縣市議員,選舉,16
2448,20051201T1C2,臺中縣,林士昌,縣市議員,選舉,16
2433,20051201T1C2,臺中縣,張正興,縣市議員,選舉,16
2423,20051201T1C2,臺中縣,劉淑蘭,縣市議員,選舉,16
2447,20051201T1C2,臺中縣,林國銘,縣市議員,選舉,16
2419,20051201T1C2,臺中縣,何秀英,縣市議員,選舉,16
2436,20051201T1C2,臺中縣,張滄沂,縣市議員,選舉,16
2438,20051201T1C2,臺中縣,戴萬福,縣市議員,選舉,16
2452,20051201T1C2,臺中縣,林樵鋒,縣市議員,選舉,16
2461,20051201T1C2,臺中縣,江勝雄,縣市議員,選舉,16
2473,20051201T1C2,臺中縣,許坤照,縣市議員,選舉,16
2475,20051201T1C2,臺中縣,許秋煌,縣市議員,選舉,16
2442,20051201T1C2,臺中縣,李天生,縣市議員,選舉,16
2460,20051201T1C2,臺中縣,段緯宇,縣市議員,選舉,16
2451,20051201T1C2,臺中縣,林栢裕,縣市議員,選舉,16
2464,20051201T1C2,臺中縣,游繼岳,縣市議員,選舉,16
2440,20051201T1C2,臺中縣,曾德源,縣市議員,選舉,16
2431,20051201T1C2,臺中縣,張師敏,縣市議員,選舉,16
2418,20051201T1C2,臺中縣,何欣純,縣市議員,選舉,16
2449,20051201T1C2,臺中縣,林文勇,縣市議員,選舉,16
2477,20051201T1C2,臺中縣,詹智能,縣市議員,選舉,16
2481,20051201T1C2,臺中縣,賴瑞珠,縣市議員,選舉,16
2417,20051201T1C2,臺中縣,何明杰,縣市議員,選舉,16
2443,20051201T1C2,臺中縣,李明淦,縣市議員,選舉,16
2484,20051201T1C2,臺中縣,邱秀惠,縣市議員,選舉,16
2476,20051201T1C2,臺中縣,詹敏豐,縣市議員,選舉,16
2493,20051201T1C2,臺中縣,黃正德,縣市議員,選舉,16
2446,20051201T1C2,臺中縣,李麗華,縣市議員,選舉,16
2487,20051201T1C2,臺中縣,陳東林,縣市議員,選舉,16
2495,20051201T1C2,臺中縣,黃秀珠,縣市議員,選舉,16
2482,20051201T1C2,臺中縣,賴義鍠,縣市議員,選舉,16
2131,20051201T1C2,彰化縣,邱建富,縣市議員,選舉,16
2134,20051201T1C2,彰化縣,陳日章,縣市議員,選舉,16
2086,20051201T1C2,彰化縣,吳清林,縣市議員,選舉,16
2141,20051201T1C2,彰化縣,黃秀芳,縣市議員,選舉,16
2130,20051201T1C2,彰化縣,趙惠如,縣市議員,選舉,16
2120,20051201T1C2,彰化縣,盧盈宏,縣市議員,選舉,16
2089,20051201T1C2,彰化縣,廖銘輝,縣市議員,選舉,16
2118,20051201T1C2,彰化縣,王敏光,縣市議員,選舉,16
2100,20051201T1C2,彰化縣,曾世勇,縣市議員,選舉,16
2105,20051201T1C2,彰化縣,林大傑,縣市議員,選舉,16
2092,20051201T1C2,彰化縣,張東正,縣市議員,選舉,16
2098,20051201T1C2,彰化縣,施華芬,縣市議員,選舉,16
2138,20051201T1C2,彰化縣,顧黃水花,縣市議員,選舉,16
2139,20051201T1C2,彰化縣,高世村,縣市議員,選舉,16
2119,20051201T1C2,彰化縣,白鴻森,縣市議員,選舉,16
2121,20051201T1C2,彰化縣,粘禮淞,縣市議員,選舉,16
2140,20051201T1C2,彰化縣,黃振彥,縣市議員,選舉,16
2081,20051201T1C2,彰化縣,凃淑媚,縣市議員,選舉,16
2097,20051201T1C2,彰化縣,施性鍾,縣市議員,選舉,16
2106,20051201T1C2,彰化縣,林聖哲,縣市議員,選舉,16
2107,20051201T1C2,彰化縣,梁禎祥,縣市議員,選舉,16
2110,20051201T1C2,彰化縣,楊竣程,縣市議員,選舉,16
2129,20051201T1C2,彰化縣,賴清美,縣市議員,選舉,16
2137,20051201T1C2,彰化縣,陳錦玉,縣市議員,選舉,16
2090,20051201T1C2,彰化縣,張宗興,縣市議員,選舉,16
2117,20051201T1C2,彰化縣,王國忠,縣市議員,選舉,16
2123,20051201T1C2,彰化縣,蔡端欉,縣市議員,選舉,16
2088,20051201T1C2,彰化縣,尤瑞春,縣市議員,選舉,16
2133,20051201T1C2,彰化縣,阮厚爵,縣市議員,選舉,16
2111,20051201T1C2,彰化縣,江瑞演,縣市議員,選舉,16
2122,20051201T1C2,彰化縣,葉麗娟,縣市議員,選舉,16
2093,20051201T1C2,彰化縣,張良烟,縣市議員,選舉,16
2094,20051201T1C2,彰化縣,張錦昆,縣市議員,選舉,16
2095,20051201T1C2,彰化縣,張雪如,縣市議員,選舉,16
2116,20051201T1C2,彰化縣,游明瑚,縣市議員,選舉,16
2099,20051201T1C2,彰化縣,曹明正,縣市議員,選舉,16
2135,20051201T1C2,彰化縣,陳素月,縣市議員,選舉,16
2102,20051201T1C2,彰化縣,李詩焱,縣市議員,選舉,16
2115,20051201T1C2,彰化縣,游振雄,縣市議員,選舉,16
2142,20051201T1C2,彰化縣,黃錦滄,縣市議員,選舉,16
2109,20051201T1C2,彰化縣,楊福建,縣市議員,選舉,16
2108,20051201T1C2,彰化縣,楊福地,縣市議員,選舉,16
2128,20051201T1C2,彰化縣,謝雪嬌,縣市議員,選舉,16
2136,20051201T1C2,彰化縣,陳聰結,縣市議員,選舉,16
2124,20051201T1C2,彰化縣,蕭景田,縣市議員,選舉,16
2132,20051201T1C2,彰化縣,錢政照,縣市議員,選舉,16
2083,20051201T1C2,彰化縣,劉錦昌,縣市議員,選舉,16
2104,20051201T1C2,彰化縣,林國珍,縣市議員,選舉,16
2101,20051201T1C2,彰化縣,李俊諭,縣市議員,選舉,16
2096,20051201T1C2,彰化縣,彭國成,縣市議員,選舉,16
2082,20051201T1C2,彰化縣,劉淑芳,縣市議員,選舉,16
2127,20051201T1C2,彰化縣,謝成家,縣市議員,選舉,16
2126,20051201T1C2,彰化縣,謝典霖,縣市議員,選舉,16
2085,20051201T1C2,彰化縣,吳淑娟,縣市議員,選舉,16
2113,20051201T1C2,彰化縣,洪宗熠,縣市議員,選舉,16
2112,20051201T1C2,彰化縣,洪和炉,縣市議員,選舉,16
2114,20051201T1C2,彰化縣,洪進南,縣市議員,選舉,16
2125,20051201T1C2,彰化縣,許偉林,縣市議員,選舉,16
1715,20051201T1C2,南投縣,蔡明源,縣市議員,選舉,16
1710,20051201T1C2,南投縣,游宏達,縣市議員,選舉,16
1701,20051201T1C2,南投縣,李添興,縣市議員,選舉,16
1705,20051201T1C2,南投縣,林憶如,縣市議員,選舉,16
1729,20051201T1C2,南投縣,魏清彬,縣市議員,選舉,16
1703,20051201T1C2,南投縣,李長駿,縣市議員,選舉,16
1689,20051201T1C2,南投縣,宋懷琳,縣市議員,選舉,16
1708,20051201T1C2,南投縣,洪世耀,縣市議員,選舉,16
1693,20051201T1C2,南投縣,張啟訓,縣市議員,選舉,16
1706,20051201T1C2,南投縣,林招伯,縣市議員,選舉,16
1687,20051201T1C2,南投縣,吳棋祥,縣市議員,選舉,16
1716,20051201T1C2,南投縣,許孟晪,縣市議員,選舉,16
1726,20051201T1C2,南投縣,陳翰立,縣市議員,選舉,16
1714,20051201T1C2,南投縣,莊文斌,縣市議員,選舉,16
1704,20051201T1C2,南投縣,林建營,縣市議員,選舉,16
1722,20051201T1C2,南投縣,賴燕雪,縣市議員,選舉,16
1721,20051201T1C2,南投縣,賴三喜,縣市議員,選舉,16
1709,20051201T1C2,南投縣,洪盛雄,縣市議員,選舉,16
1699,20051201T1C2,南投縣,李合元,縣市議員,選舉,16
1696,20051201T1C2,南投縣,張永輝,縣市議員,選舉,16
1692,20051201T1C2,南投縣,廖梓佑,縣市議員,選舉,16
1702,20051201T1C2,南投縣,李鎗富,縣市議員,選舉,16
1731,20051201T1C2,南投縣,黃秀女,縣市議員,選舉,16
1723,20051201T1C2,南投縣,邱昭煌,縣市議員,選舉,16
1707,20051201T1C2,南投縣,林永鴻,縣市議員,選舉,16
1697,20051201T1C2,南投縣,張經魁,縣市議員,選舉,16
1695,20051201T1C2,南投縣,張文霙,縣市議員,選舉,16
1712,20051201T1C2,南投縣,簡沛霖,縣市議員,選舉,16
1728,20051201T1C2,南投縣,陳錦倫,縣市議員,選舉,16
1719,20051201T1C2,南投縣,謝明謀,縣市議員,選舉,16
1685,20051201T1C2,南投縣,劉一平,縣市議員,選舉,16
1690,20051201T1C2,南投縣,康誌合,縣市議員,選舉,16
1717,20051201T1C2,南投縣,許素霞,縣市議員,選舉,16
1724,20051201T1C2,南投縣,鄭文銅,縣市議員,選舉,16
1686,20051201T1C2,南投縣,吳國昌,縣市議員,選舉,16
1725,20051201T1C2,南投縣,陳永來,縣市議員,選舉,16
1727,20051201T1C2,南投縣,陳貴叁,縣市議員,選舉,16
1700,20051201T1C2,南投縣,李增全,縣市議員,選舉,16
1688,20051201T1C2,南投縣,周義雄,縣市議員,選舉,16
1691,20051201T1C2,南投縣,廖志城,縣市議員,選舉,16
1718,20051201T1C2,南投縣,許阿甘,縣市議員,選舉,16
1698,20051201T1C2,南投縣,彭成裕,縣市議員,選舉,16
1730,20051201T1C2,南投縣,黃志學,縣市議員,選舉,16
1713,20051201T1C2,南投縣,簡碧枝,縣市議員,選舉,16
1711,20051201T1C2,南投縣,潘一全,縣市議員,選舉,16
2996,20051201T1C2,雲林縣,劉建國,縣市議員,選舉,16
3018,20051201T1C2,雲林縣,林錫華,縣市議員,選舉,16
3009,20051201T1C2,雲林縣,李建昇,縣市議員,選舉,16
3011,20051201T1C2,雲林縣,李麗觀,縣市議員,選舉,16
2998,20051201T1C2,雲林縣,周秀月,縣市議員,選舉,16
3004,20051201T1C2,雲林縣,張振成,縣市議員,選舉,16
3033,20051201T1C2,雲林縣,陳慶雲,縣市議員,選舉,16
3035,20051201T1C2,雲林縣,陳河山,縣市議員,選舉,16
3016,20051201T1C2,雲林縣,林淑芬,縣市議員,選舉,16
3039,20051201T1C2,雲林縣,黃耀煌,縣市議員,選舉,16
3012,20051201T1C2,雲林縣,林再添,縣市議員,選舉,16
3022,20051201T1C2,雲林縣,王秋足,縣市議員,選舉,16
3015,20051201T1C2,雲林縣,林朝寶,縣市議員,選舉,16
3031,20051201T1C2,雲林縣,鐘俊興,縣市議員,選舉,16
3024,20051201T1C2,雲林縣,簡錦全,縣市議員,選舉,16
3019,20051201T1C2,雲林縣,沈銘恭,縣市議員,選舉,16
2997,20051201T1C2,雲林縣,吳滄得,縣市議員,選舉,16
3010,20051201T1C2,雲林縣,李美蘭,縣市議員,選舉,16
3036,20051201T1C2,雲林縣,陳清秀,縣市議員,選舉,16
3020,20051201T1C2,雲林縣,王士壬,縣市議員,選舉,16
3037,20051201T1C2,雲林縣,陳瑞雄,縣市議員,選舉,16
3034,20051201T1C2,雲林縣,陳敏華,縣市議員,選舉,16
3000,20051201T1C2,雲林縣,廖宜珍,縣市議員,選舉,16
3017,20051201T1C2,雲林縣,林美男,縣市議員,選舉,16
3029,20051201T1C2,雲林縣,謝翠蓮,縣市議員,選舉,16
3006,20051201T1C2,雲林縣,李健福,縣市議員,選舉,16
3026,20051201T1C2,雲林縣,蔡明水,縣市議員,選舉,16
3002,20051201T1C2,雲林縣,廖秋萍,縣市議員,選舉,16
3001,20051201T1C2,雲林縣,廖清祥,縣市議員,選舉,16
3007,20051201T1C2,雲林縣,李合同,縣市議員,選舉,16
2999,20051201T1C2,雲林縣,廖偉博,縣市議員,選舉,16
3003,20051201T1C2,雲林縣,廖錦珠,縣市議員,選舉,16
3005,20051201T1C2,雲林縣,張素蘭,縣市議員,選舉,16
3027,20051201T1C2,雲林縣,蘇金煌,縣市議員,選舉,16
3038,20051201T1C2,雲林縣,黃淑楨,縣市議員,選舉,16
3014,20051201T1C2,雲林縣,林文新,縣市議員,選舉,16
3030,20051201T1C2,雲林縣,鄭東來,縣市議員,選舉,16
3023,20051201T1C2,雲林縣,王聰明,縣市議員,選舉,16
3008,20051201T1C2,雲林縣,李宗源,縣市議員,選舉,16
3013,20051201T1C2,雲林縣,林哲凌,縣市議員,選舉,16
3032,20051201T1C2,雲林縣,陳劍華,縣市議員,選舉,16
3025,20051201T1C2,雲林縣,蔡岳儒,縣市議員,選舉,16
1774,20051201T1C2,嘉義縣,楊秀玉,縣市議員,選舉,16
1764,20051201T1C2,嘉義縣,劉敬祥,縣市議員,選舉,16
1766,20051201T1C2,嘉義縣,官文樹,縣市議員,選舉,16
1765,20051201T1C2,嘉義縣,吳李綠,縣市議員,選舉,16
1762,20051201T1C2,嘉義縣,何宗義,縣市議員,選舉,16
1776,20051201T1C2,嘉義縣,王幸悅,縣市議員,選舉,16
1787,20051201T1C2,嘉義縣,賴朝崙,縣市議員,選舉,16
1772,20051201T1C2,嘉義縣,林秀琴,縣市議員,選舉,16
1768,20051201T1C2,嘉義縣,張嘉瀧,縣市議員,選舉,16
1792,20051201T1C2,嘉義縣,黃嘉寬,縣市議員,選舉,16
1770,20051201T1C2,嘉義縣,林于玲,縣市議員,選舉,16
1788,20051201T1C2,嘉義縣,賴美真,縣市議員,選舉,16
1782,20051201T1C2,嘉義縣,蔡吉輝,縣市議員,選舉,16
1778,20051201T1C2,嘉義縣,簡泰河,縣市議員,選舉,16
1773,20051201T1C2,嘉義縣,林金敏,縣市議員,選舉,16
1785,20051201T1C2,嘉義縣,詹金繪,縣市議員,選舉,16
1777,20051201T1C2,嘉義縣,王金山,縣市議員,選舉,16
1783,20051201T1C2,嘉義縣,蔡奇璋,縣市議員,選舉,16
1767,20051201T1C2,嘉義縣,廖正雄,縣市議員,選舉,16
1791,20051201T1C2,嘉義縣,顏蔡淑惠,縣市議員,選舉,16
1789,20051201T1C2,嘉義縣,陳翁蘭英,縣市議員,選舉,16
1780,20051201T1C2,嘉義縣,翁聰賢,縣市議員,選舉,16
1790,20051201T1C2,嘉義縣,陳鳳梅,縣市議員,選舉,16
1763,20051201T1C2,嘉義縣,侯清河,縣市議員,選舉,16
1784,20051201T1C2,嘉義縣,蔡文基,縣市議員,選舉,16
1769,20051201T1C2,嘉義縣,張明達,縣市議員,選舉,16
1779,20051201T1C2,嘉義縣,羅士洋,縣市議員,選舉,16
1781,20051201T1C2,嘉義縣,莊竣傑,縣市議員,選舉,16
1786,20051201T1C2,嘉義縣,詹黃素蓮,縣市議員,選舉,16
1771,20051201T1C2,嘉義縣,林淑鈴,縣市議員,選舉,16
2733,20051201T1C2,臺南縣,黃金鏞,縣市議員,選舉,16
2725,20051201T1C2,臺南縣,陳李翠香,縣市議員,選舉,16
2677,20051201T1C2,臺南縣,劉桂妙,縣市議員,選舉,16
2728,20051201T1C2,臺南縣,陳進雄,縣市議員,選舉,16
2718,20051201T1C2,臺南縣,趙昆原,縣市議員,選舉,16
2675,20051201T1C2,臺南縣,丁瑞財,縣市議員,選舉,16
2714,20051201T1C2,臺南縣,蔡育輝,縣市議員,選舉,16
2732,20051201T1C2,臺南縣,黃月娟,縣市議員,選舉,16
2717,20051201T1C2,臺南縣,賴美惠,縣市議員,選舉,16
2716,20051201T1C2,臺南縣,詹龍洲,縣市議員,選舉,16
2721,20051201T1C2,臺南縣,郭秀珠,縣市議員,選舉,16
2723,20051201T1C2,臺南縣,陳文賢,縣市議員,選舉,16
2707,20051201T1C2,臺南縣,王萬法,縣市議員,選舉,16
2700,20051201T1C2,臺南縣,楊麗玉,縣市議員,選舉,16
2681,20051201T1C2,臺南縣,姜金堂,縣市議員,選舉,16
2710,20051201T1C2,臺南縣,胡貴鳳,縣市議員,選舉,16
2705,20051201T1C2,臺南縣,王國棟,縣市議員,選舉,16
2715,20051201T1C2,臺南縣,蔡蘇秋金,縣市議員,選舉,16
2687,20051201T1C2,臺南縣,方一峰,縣市議員,選舉,16
2724,20051201T1C2,臺南縣,陳朝來,縣市議員,選舉,16
2713,20051201T1C2,臺南縣,蔡秋蘭,縣市議員,選舉,16
2680,20051201T1C2,臺南縣,周賜海,縣市議員,選舉,16
2690,20051201T1C2,臺南縣,李元風,縣市議員,選舉,16
2702,20051201T1C2,臺南縣,洪嘉賓,縣市議員,選舉,16
2676,20051201T1C2,臺南縣,侯澄財,縣市議員,選舉,16
2686,20051201T1C2,臺南縣,徐茂喬,縣市議員,選舉,16
2699,20051201T1C2,臺南縣,楊登山,縣市議員,選舉,16
2726,20051201T1C2,臺南縣,陳永寬,縣市議員,選舉,16
2734,20051201T1C2,臺南縣,黃青海,縣市議員,選舉,16
2709,20051201T1C2,臺南縣,胡瑞男,縣市議員,選舉,16
2698,20051201T1C2,臺南縣,梁順發,縣市議員,選舉,16
2691,20051201T1C2,臺南縣,李全富,縣市議員,選舉,16
2701,20051201T1C2,臺南縣,江仲祥,縣市議員,選舉,16
2683,20051201T1C2,臺南縣,廖西仁,縣市議員,選舉,16
2684,20051201T1C2,臺南縣,張伯祿,縣市議員,選舉,16
2688,20051201T1C2,臺南縣,曾王雅雲,縣市議員,選舉,16
2731,20051201T1C2,臺南縣,黃明進,縣市議員,選舉,16
2704,20051201T1C2,臺南縣,洪德昆,縣市議員,選舉,16
2678,20051201T1C2,臺南縣,吳健保,縣市議員,選舉,16
2693,20051201T1C2,臺南縣,杜素吟,縣市議員,選舉,16
2719,20051201T1C2,臺南縣,邱掬,縣市議員,選舉,16
2708,20051201T1C2,臺南縣,王麗華,縣市議員,選舉,16
2697,20051201T1C2,臺南縣,林進旺,縣市議員,選舉,16
2706,20051201T1C2,臺南縣,王彥霖,縣市議員,選舉,16
2703,20051201T1C2,臺南縣,洪國燦,縣市議員,選舉,16
2730,20051201T1C2,臺南縣,黃來鎰,縣市議員,選舉,16
2722,20051201T1C2,臺南縣,鄭宗興,縣市議員,選舉,16
2692,20051201T1C2,臺南縣,李崇智,縣市議員,選舉,16
2696,20051201T1C2,臺南縣,林慶鎮,縣市議員,選舉,16
2689,20051201T1C2,臺南縣,李元慶,縣市議員,選舉,16
2679,20051201T1C2,臺南縣,周獻珍,縣市議員,選舉,16
2727,20051201T1C2,臺南縣,陳秋萍,縣市議員,選舉,16
2712,20051201T1C2,臺南縣,蔡百祿,縣市議員,選舉,16
2682,20051201T1C2,臺南縣,康進水,縣市議員,選舉,16
2685,20051201T1C2,臺南縣,張郁文,縣市議員,選舉,16
2695,20051201T1C2,臺南縣,林宜瑾,縣市議員,選舉,16
2694,20051201T1C2,臺南縣,林子靖,縣市議員,選舉,16
2720,20051201T1C2,臺南縣,郭瑞南,縣市議員,選舉,16
2711,20051201T1C2,臺南縣,蔡明甫,縣市議員,選舉,16
2729,20051201T1C2,臺南縣,陳麗娟,縣市議員,選舉,16
3044,20051201T1C2,高雄縣,劉德林,縣市議員,選舉,16
3079,20051201T1C2,高雄縣,蘇炎城,縣市議員,選舉,16
3063,20051201T1C2,高雄縣,江玲君,縣市議員,選舉,16
3095,20051201T1C2,高雄縣,陳粹鑾,縣市議員,選舉,16
3084,20051201T1C2,高雄縣,鄭復華,縣市議員,選舉,16
3054,20051201T1C2,高雄縣,張漢忠,縣市議員,選舉,16
3052,20051201T1C2,高雄縣,張坤裕,縣市議員,選舉,16
3067,20051201T1C2,高雄縣,盧家蓁,縣市議員,選舉,16
3088,20051201T1C2,高雄縣,鍾滿生,縣市議員,選舉,16
3089,20051201T1C2,高雄縣,陳慧文,縣市議員,選舉,16
3072,20051201T1C2,高雄縣,簡海源,縣市議員,選舉,16
3055,20051201T1C2,高雄縣,徐榮延,縣市議員,選舉,16
3102,20051201T1C2,高雄縣,黃璽文,縣市議員,選舉,16
3046,20051201T1C2,高雄縣,劉月娥,縣市議員,選舉,16
3086,20051201T1C2,高雄縣,鄭智化,縣市議員,選舉,16
3098,20051201T1C2,高雄縣,顏曉菁,縣市議員,選舉,16
3057,20051201T1C2,高雄縣,方雪玉,縣市議員,選舉,16
3042,20051201T1C2,高雄縣,何勝雄,縣市議員,選舉,16
3081,20051201T1C2,高雄縣,許慧玉,縣市議員,選舉,16
3087,20051201T1C2,高雄縣,錢聖武,縣市議員,選舉,16
3047,20051201T1C2,高雄縣,吳利成,縣市議員,選舉,16
3094,20051201T1C2,高雄縣,陳福財,縣市議員,選舉,16
3049,20051201T1C2,高雄縣,吳文耀,縣市議員,選舉,16
3075,20051201T1C2,高雄縣,葉進國,縣市議員,選舉,16
3103,20051201T1C2,高雄縣,黃登丕,縣市議員,選舉,16
3091,20051201T1C2,高雄縣,陳泰山,縣市議員,選舉,16
3065,20051201T1C2,高雄縣,王慧玲,縣市議員,選舉,16
3101,20051201T1C2,高雄縣,黃明河,縣市議員,選舉,16
3066,20051201T1C2,高雄縣,王耀裕,縣市議員,選舉,16
3050,20051201T1C2,高雄縣,孫祈政,縣市議員,選舉,16
3041,20051201T1C2,高雄縣,于淑恩,縣市議員,選舉,16
3078,20051201T1C2,高雄縣,蔡昌達,縣市議員,選舉,16
3064,20051201T1C2,高雄縣,洪秀錦,縣市議員,選舉,16
3048,20051201T1C2,高雄縣,吳政勳,縣市議員,選舉,16
3070,20051201T1C2,高雄縣,程培弘,縣市議員,選舉,16
3043,20051201T1C2,高雄縣,劉兆章,縣市議員,選舉,16
3061,20051201T1C2,高雄縣,林祺福,縣市議員,選舉,16
3100,20051201T1C2,高雄縣,黃夏雪玉,縣市議員,選舉,16
3056,20051201T1C2,高雄縣,方信淵,縣市議員,選舉,16
3082,20051201T1C2,高雄縣,許福森,縣市議員,選舉,16
3083,20051201T1C2,高雄縣,謝志富,縣市議員,選舉,16
3093,20051201T1C2,高雄縣,陳清玉,縣市議員,選舉,16
3058,20051201T1C2,高雄縣,李蕙蕙,縣市議員,選舉,16
3096,20051201T1C2,高雄縣,陳致富,縣市議員,選舉,16
3105,20051201T1C2,高雄縣,黃萬全,縣市議員,選舉,16
3068,20051201T1C2,高雄縣,盧謝珊珊,縣市議員,選舉,16
3074,20051201T1C2,高雄縣,葉曉樺,縣市議員,選舉,16
3097,20051201T1C2,高雄縣,陸淑美,縣市議員,選舉,16
3073,20051201T1C2,高雄縣,耿雄山,縣市議員,選舉,16
3062,20051201T1C2,高雄縣,林連森,縣市議員,選舉,16
3077,20051201T1C2,高雄縣,葉麗皇,縣市議員,選舉,16
3045,20051201T1C2,高雄縣,劉昇穎,縣市議員,選舉,16
3092,20051201T1C2,高雄縣,陳清明,縣市議員,選舉,16
3071,20051201T1C2,高雄縣,程進添,縣市議員,選舉,16
3085,20051201T1C2,高雄縣,鄭明岳,縣市議員,選舉,16
3090,20051201T1C2,高雄縣,陳明澤,縣市議員,選舉,16
3076,20051201T1C2,高雄縣,葉香,縣市議員,選舉,16
